request_id,time,date,hour,minute,url,domain,path,query,status_code,status_type,method,mime_type,wait_ms
3152,2025-11-25T15:50:47.867338Z,2025-11-25,15,50,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,254.302978515625
3153,2025-11-25T15:50:48.112640Z,2025-11-25,15,50,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,245.17583847045896
3154,2025-11-25T15:50:48.377691Z,2025-11-25,15,50,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,264.9521827697754
3155,2025-11-25T15:50:48.619912Z,2025-11-25,15,50,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,242.14577674865723
3156,2025-11-25T15:50:48.874913Z,2025-11-25,15,50,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,254.9099922180176
3157,2025-11-25T15:50:49.145083Z,2025-11-25,15,50,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,270.0541019439697
3158,2025-11-25T15:50:49.330676Z,2025-11-25,15,50,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,185.54425239562988
3159,2025-11-25T15:50:49.580757Z,2025-11-25,15,50,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,249.95994567871097
3160,2025-11-25T15:50:54.834776Z,2025-11-25,15,50,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,249.4499683380127
3161,2025-11-25T15:50:55.041112Z,2025-11-25,15,50,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,206.20298385620117
3162,2025-11-25T15:50:55.293026Z,2025-11-25,15,50,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,251.7712116241455
3163,2025-11-25T15:50:55.505237Z,2025-11-25,15,50,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,212.0370864868164
3164,2025-11-25T15:50:55.750268Z,2025-11-25,15,50,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,244.8890209197998
3165,2025-11-25T15:50:56.004649Z,2025-11-25,15,50,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,254.24790382385257
3166,2025-11-25T15:50:56.273973Z,2025-11-25,15,50,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,269.18506622314453
3167,2025-11-25T15:50:56.526052Z,2025-11-25,15,50,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,251.93309783935547
3168,2025-11-25T15:50:56.792081Z,2025-11-25,15,50,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,265.87700843811035
3169,2025-11-25T15:51:02.043104Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,244.3552017211914
3170,2025-11-25T15:51:02.248900Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,205.70778846740723
3171,2025-11-25T15:51:02.444107Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,195.1448917388916
3172,2025-11-25T15:51:02.717703Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,273.44584465026855
3173,2025-11-25T15:51:02.970524Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,252.6860237121582
3174,2025-11-25T15:51:03.229402Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,258.71992111206055
3175,2025-11-25T15:51:03.442947Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,213.45996856689453
3176,2025-11-25T15:51:03.652285Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,209.17606353759768
3177,2025-11-25T15:51:03.908130Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,255.7168006896973
3178,2025-11-25T15:51:09.194864Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,276.5660285949707
3179,2025-11-25T15:51:09.389524Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,194.6110725402832
3180,2025-11-25T15:51:09.598934Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,209.2800140380859
3181,2025-11-25T15:51:09.866538Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,267.4691677093506
3182,2025-11-25T15:51:10.121870Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,255.1891803741455
3183,2025-11-25T15:51:10.327323Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,205.3079605102539
3184,2025-11-25T15:51:10.601085Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,273.62704277038574
3185,2025-11-25T15:51:10.853999Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,252.7627944946289
3186,2025-11-25T15:51:11.120793Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,266.6618824005127
3187,2025-11-25T15:51:16.324356Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,202.10909843444824
3188,2025-11-25T15:51:16.589318Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,264.8272514343262
3189,2025-11-25T15:51:16.861483Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,272.0599174499512
3190,2025-11-25T15:51:17.066935Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,205.31606674194336
3191,2025-11-25T15:51:17.270260Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,203.1850814819336
3192,2025-11-25T15:51:17.521284Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,250.9009838104248
3193,2025-11-25T15:51:17.740007Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,218.57523918151855
3194,2025-11-25T15:51:17.990176Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,248.87704849243164
3195,2025-11-25T15:51:18.235249Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,244.96984481811523
3196,2025-11-25T15:51:23.536545Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,297.37091064453125
3197,2025-11-25T15:51:23.781070Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,244.39382553100583
3198,2025-11-25T15:51:24.002414Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,221.2080955505371
3199,2025-11-25T15:51:24.217472Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,214.9498462677002
3200,2025-11-25T15:51:24.472484Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,254.9581527709961
3201,2025-11-25T15:51:24.714751Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,242.0969009399414
3202,2025-11-25T15:51:24.972533Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,257.68089294433594
3203,2025-11-25T15:51:25.216433Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,243.7727451324463
3204,2025-11-25T15:51:25.442365Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,225.79097747802737
3205,2025-11-25T15:51:30.684565Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,238.2211685180664
3206,2025-11-25T15:51:30.925427Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,240.76104164123535
3207,2025-11-25T15:51:31.160003Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,234.4000339508057
3208,2025-11-25T15:51:31.401559Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,241.4181232452393
3209,2025-11-25T15:51:31.645397Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,243.70193481445312
3210,2025-11-25T15:51:31.874219Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,228.6560535430908
3211,2025-11-25T15:51:32.102891Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,228.53493690490723
3212,2025-11-25T15:51:32.341796Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,238.7547492980957
3213,2025-11-25T15:51:32.568582Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,226.65691375732425
3214,2025-11-25T15:51:37.811321Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,232.5267791748047
3215,2025-11-25T15:51:38.060003Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,248.54087829589844
3216,2025-11-25T15:51:38.308590Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,248.46696853637695
3217,2025-11-25T15:51:38.579302Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,270.55978775024414
3218,2025-11-25T15:51:38.826634Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,247.19691276550293
3219,2025-11-25T15:51:39.041557Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,214.8590087890625
3220,2025-11-25T15:51:39.247900Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,206.27307891845703
3221,2025-11-25T15:51:39.484502Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,236.55295372009277
3222,2025-11-25T15:51:39.746529Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,261.8868350982666
3223,2025-11-25T15:51:44.978334Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,221.67420387268064
3224,2025-11-25T15:51:45.198040Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,219.55418586730957
3225,2025-11-25T15:51:45.423704Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,225.53205490112305
3226,2025-11-25T15:51:45.669435Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,245.61095237731936
3227,2025-11-25T15:51:45.916386Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,246.7939853668213
3228,2025-11-25T15:51:46.164720Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,248.1999397277832
3229,2025-11-25T15:51:46.404494Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,239.6402359008789
3230,2025-11-25T15:51:46.643313Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,238.74282836914065
3231,2025-11-25T15:51:46.879349Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,235.9590530395508
3232,2025-11-25T15:51:52.107595Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,223.8001823425293
3233,2025-11-25T15:51:52.330901Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,223.16908836364743
3234,2025-11-25T15:51:52.553365Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,222.3219871520996
3235,2025-11-25T15:51:52.772162Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,218.68181228637695
3236,2025-11-25T15:51:52.989548Z,2025-11-25,15,51,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,217.2181606292725
3237,2025-11-25T15:51:53.256812Z,2025-11-25,15,51,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,267.1010494232178
3238,2025-11-25T15:51:53.506388Z,2025-11-25,15,51,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,249.47094917297363
3239,2025-11-25T15:51:53.735223Z,2025-11-25,15,51,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,228.71017456054688
3240,2025-11-25T15:51:53.971193Z,2025-11-25,15,51,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,235.84413528442383
3241,2025-11-25T15:51:59.223392Z,2025-11-25,15,51,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,243.2851791381836
3242,2025-11-25T15:51:59.472438Z,2025-11-25,15,51,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,248.9829063415527
3243,2025-11-25T15:51:59.697614Z,2025-11-25,15,51,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,224.99799728393555
3244,2025-11-25T15:51:59.928329Z,2025-11-25,15,51,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,230.57198524475095
3245,2025-11-25T15:52:00.171780Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,243.32785606384277
3246,2025-11-25T15:52:00.423874Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,251.9569396972656
3247,2025-11-25T15:52:00.667051Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,243.07608604431152
3248,2025-11-25T15:52:00.916951Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,249.77397918701172
3249,2025-11-25T15:52:01.138304Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,221.2202548980713
3250,2025-11-25T15:52:06.359079Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,211.68017387390137
3251,2025-11-25T15:52:06.577189Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,217.99087524414065
3252,2025-11-25T15:52:06.797847Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,220.54076194763184
3253,2025-11-25T15:52:07.015193Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,217.21386909484863
3254,2025-11-25T15:52:07.274695Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,259.368896484375
3255,2025-11-25T15:52:07.543993Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,269.17195320129395
3256,2025-11-25T15:52:07.802310Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,258.1961154937744
3257,2025-11-25T15:52:08.053442Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,251.0387897491455
3258,2025-11-25T15:52:08.363746Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,310.2262020111084
3259,2025-11-25T15:52:13.625171Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,255.748987197876
3260,2025-11-25T15:52:13.883175Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,257.8551769256592
3261,2025-11-25T15:52:14.120746Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,237.43200302124023
3262,2025-11-25T15:52:14.337090Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,216.21394157409668
3263,2025-11-25T15:52:14.547148Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,209.99813079833984
3264,2025-11-25T15:52:14.778214Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,230.9420108795166
3265,2025-11-25T15:52:15.000175Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,221.82488441467285
3266,2025-11-25T15:52:15.230604Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,230.31210899353027
3267,2025-11-25T15:52:15.451006Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,220.25012969970703
3268,2025-11-25T15:52:20.713104Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,252.83408164978027
3269,2025-11-25T15:52:20.954306Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,241.05405807495117
3270,2025-11-25T15:52:21.201116Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,245.94783782958984
3271,2025-11-25T15:52:21.447366Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,246.17409706115723
3272,2025-11-25T15:52:21.743056Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,295.5820560455322
3273,2025-11-25T15:52:21.988588Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,245.39709091186523
3274,2025-11-25T15:52:22.219921Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,231.1973571777344
3275,2025-11-25T15:52:22.440695Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,220.62110900878903
3276,2025-11-25T15:52:22.669492Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,228.6548614501953
3277,2025-11-25T15:52:27.910455Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,233.64996910095215
3278,2025-11-25T15:52:28.120931Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,210.39700508117676
3279,2025-11-25T15:52:28.364081Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,243.0713176727295
3280,2025-11-25T15:52:28.701096Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,336.92288398742676
3281,2025-11-25T15:52:28.949750Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,248.54397773742676
3282,2025-11-25T15:52:29.176381Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,226.48119926452637
3283,2025-11-25T15:52:29.395568Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,219.041109085083
3284,2025-11-25T15:52:29.619152Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,223.47712516784668
3285,2025-11-25T15:52:29.888105Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,268.82410049438477
3286,2025-11-25T15:52:35.139773Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,245.36705017089844
3287,2025-11-25T15:52:35.369802Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,229.85506057739255
3288,2025-11-25T15:52:35.594779Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,224.8530387878418
3289,2025-11-25T15:52:35.816130Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,221.2510108947754
3290,2025-11-25T15:52:36.021589Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,205.3318023681641
3291,2025-11-25T15:52:36.244072Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,222.36204147338867
3292,2025-11-25T15:52:36.463510Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,219.31219100952148
3293,2025-11-25T15:52:36.698341Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,234.6968650817871
3294,2025-11-25T15:52:36.942990Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,244.5039749145508
3295,2025-11-25T15:52:42.212258Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,266.0388946533203
3296,2025-11-25T15:52:42.451489Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,239.0952110290527
3297,2025-11-25T15:52:42.691277Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,239.67528343200684
3298,2025-11-25T15:52:42.922096Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,230.7419776916504
3299,2025-11-25T15:52:43.151439Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,229.22110557556152
3300,2025-11-25T15:52:43.378061Z,2025-11-25,15,52,https://shopee.vn/collections,shopee.vn,/collections,,200,2xx,GET,text/html; charset=utf-8,226.531982421875
3301,2025-11-25T15:52:43.602106Z,2025-11-25,15,52,https://shopee.vn/mall,shopee.vn,/mall,,200,2xx,GET,text/html; charset=utf-8,223.89888763427737
3302,2025-11-25T15:52:43.823638Z,2025-11-25,15,52,https://shopee.vn/brands,shopee.vn,/brands,,200,2xx,GET,text/html; charset=utf-8,221.3840484619141
3303,2025-11-25T15:52:44.034998Z,2025-11-25,15,52,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,211.26294136047363
3304,2025-11-25T15:52:49.256094Z,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,211.6940021514893
3305,2025-11-25T15:52:49.454638Z,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,198.47440719604492
3306,2025-11-25T15:52:49.668515Z,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,213.8099670410156
3307,2025-11-25T15:52:49.889782Z,2025-11-25,15,52,https://shopee.vn/cart,shopee.vn,/cart,,200,2xx,GET,text/html; charset=utf-8,221.18401527404785
3308,2025-11-25T15:52:50.124068Z,2025-11-25,15,52,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,234.21502113342285
