request_id,time,date,hour,minute,url,domain,path,query,status_code,status_type,method,mime_type,wait_ms
2438,2025-11-25 14:52:39.789000+00:00,2025-11-25,14,52,https://ubt.tracking.shopee.vn/v4/event_batch,ubt.tracking.shopee.vn,/v4/event_batch,,200,2xx,POST,image/gif,55.327182447948346
1379,2025-11-25 14:32:28.738000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col134.1759195787.json,deo.shopeemobile.com,/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col134.1759195787.json,,200,2xx,GET,application/json,1.0
8631,2025-11-25 19:58:50.661513+00:00,2025-11-25,19,35,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,117.2605994513438
1539,2025-11-25 15:13:21.785000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/input-field.94d1335c27b9bbde2ef1.js,deo.shopeemobile.com,/shopee/shopee-seller-live-vn/chateasy/input-field.94d1335c27b9bbde2ef1.js,,200,2xx,GET,text/javascript,1.0
7937,2025-11-25 19:35:12.829773+00:00,2025-11-25,19,10,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,131.19521172617286
4233,2025-11-25 16:42:15.455793+00:00,2025-11-25,16,59,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,112.84548221268632
138,2025-11-25 14:20:02.014000+00:00,2025-11-25,14,47,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv187gjli3nd5e_tn,down-vn.img.susercontent.com,/file/vn-11134207-7r98o-lv187gjli3nd5e_tn,,200,2xx,GET,image/jpeg,7.511165400016866
8163,2025-11-25 19:11:07.806604+00:00,2025-11-25,19,18,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,134.43495214129317
3063,2025-11-25 16:16:44.367597+00:00,2025-11-25,15,49,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,280.6882521940193
9136,2025-11-25 20:10:24.806573+00:00,2025-11-25,19,53,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,93.07203097812517
48,2025-11-25 14:51:33.791000+00:00,2025-11-25,14,46,https://banhang.shopee.vn/webchat/api/v1.2/mini/user/sync?last_timestamp_nano=9223372036854775807&biz_id=0&_uid=0-890410291&_v=8.8.9&SPC_CDS_CHAT=72b9fba4-07c6-4ac4-ad11-984cc667ba20&x-shop-region=VN&_api_source=pcmall,banhang.shopee.vn,/webchat/api/v1.2/mini/user/sync,last_timestamp_nano=9223372036854775807&biz_id=0&_uid=0-890410291&_v=8.8.9&SPC_CDS_CHAT=72b9fba4-07c6-4ac4-ad11-984cc667ba20&x-shop-region=VN&_api_source=pcmall,200,2xx,OPTIONS,text/plain,36.079652025063574
84,2025-11-25 14:48:00.969000+00:00,2025-11-25,14,47,https://www.google.com.vn/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-4GPP1ZXG63&cid=1202946358.1764081758&gtm=45je5bi1v9116291019za200zb77691473zd77691473&aip=1&uid=bc8c08d770715bc699d71e5bdd475ca0a179d8e693d2ce70803ddd98407397c6&dma=0&gcs=G1--&gcd=13l3l3l3l5l1&npa=0&frm=0&tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~115583767~115938466~115938468~116184927~116184929~116217636~116217638~116474638&z=874557485,www.google.com.vn,/ads/ga-audiences,v=1&t=sr&slf_rd=1&_r=4&tid=G-4GPP1ZXG63&cid=1202946358.1764081758&gtm=45je5bi1v9116291019za200zb77691473zd77691473&aip=1&uid=bc8c08d770715bc699d71e5bdd475ca0a179d8e693d2ce70803ddd98407397c6&dma=0&gcs=G1--&gcd=13l3l3l3l5l1&npa=0&frm=0&tag_exp=103116026~103200004~104527906~104528500~104684208~104684211~115583767~115938466~115938468~116184927~116184929~116217636~116217638~116474638&z=874557485,200,2xx,GET,image/gif,53.793108600376364
5926,2025-11-25 18:27:19.569308+00:00,2025-11-25,17,59,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,77.92647255050711
3803,2025-11-25 16:47:59.813975+00:00,2025-11-25,16,44,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,84.57006249481036
8279,2025-11-25 19:44:41.058229+00:00,2025-11-25,19,22,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,117.06844967651656
7759,2025-11-25 19:03:01.149224+00:00,2025-11-25,19,4,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,105.18515102560363
4898,2025-11-25 17:35:55.040304+00:00,2025-11-25,17,23,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,117.8444787738656
6908,2025-11-25 18:21:14.022965+00:00,2025-11-25,18,34,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,102.78362425721814
8294,2025-11-25 18:58:33.919564+00:00,2025-11-25,19,23,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,94.67908166176349
2410,2025-11-25 14:44:54.839000+00:00,2025-11-25,14,49,https://ubt.tracking.shopee.vn/v4/event_batch,ubt.tracking.shopee.vn,/v4/event_batch,,200,2xx,POST,image/gif,37.844618833977414
1358,2025-11-25 14:51:32.556000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/assets/757.ac11fb722b118ee2.2023.js,deo.shopeemobile.com,/shopee/shopee-pcmall-live-sg/assets/757.ac11fb722b118ee2.2023.js,,200,2xx,GET,text/javascript,1.0
9,2025-11-25 14:24:16.626000+00:00,2025-11-25,14,43,https://ubt.tracking.shopee.vn/v4/event_batch,ubt.tracking.shopee.vn,/v4/event_batch,,200,2xx,POST,image/gif,46.77923789567594
3505,2025-11-25 16:57:11.512578+00:00,2025-11-25,16,34,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,117.8928968996417
3687,2025-11-25 16:21:38.665944+00:00,2025-11-25,16,40,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,80.0167225150689
7409,2025-11-25 18:53:33.898435+00:00,2025-11-25,18,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,140.5385673719655
6403,2025-11-25 18:11:56.527444+00:00,2025-11-25,18,16,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,106.91640535573539
9567,2025-11-25 19:38:31.485458+00:00,2025-11-25,20,8,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,109.42730868507597
3033,2025-11-25 15:34:26.076131+00:00,2025-11-25,15,49,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,249.81341446257454
314,2025-11-25 14:59:21.317000+00:00,2025-11-25,14,47,https://down-vn.img.susercontent.com/file/sg-11134301-8259n-mg4sx0jqldzda0_tn,down-vn.img.susercontent.com,/file/sg-11134301-8259n-mg4sx0jqldzda0_tn,,200,2xx,GET,image/png,15.844957577181365
4947,2025-11-25 16:56:04.002086+00:00,2025-11-25,17,25,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,123.24311404370867
7131,2025-11-25 19:03:17.864732+00:00,2025-11-25,18,42,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,154.02043223743536
10523,2025-11-25 21:00:04.077921+00:00,2025-11-25,20,41,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,93.41396351568838
2489,2025-11-25 15:57:09.313281+00:00,2025-11-25,15,41,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,244.33002202725856
11835,2025-11-26 02:42:26.173811+00:00,2025-11-26,3,3,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,851223.454273388
10232,2025-11-25 21:01:15.473911+00:00,2025-11-25,20,31,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,99.8757440973466
7066,2025-11-25 18:48:48.183297+00:00,2025-11-25,18,39,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,118.16774541071686
437,2025-11-25 15:17:39.113000+00:00,2025-11-25,14,48,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col543.1755192938.json,deo.shopeemobile.com,/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col543.1755192938.json,,200,2xx,GET,application/json,45.36754619723888
4538,2025-11-25 17:00:34.014912+00:00,2025-11-25,17,10,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,94.98681702317006
8673,2025-11-25 19:51:21.250374+00:00,2025-11-25,19,36,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,74.36026416860469
9547,2025-11-25 20:32:34.383066+00:00,2025-11-25,20,7,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,88.42087286971423
12681,2025-11-26 08:58:43.633941+00:00,2025-11-26,8,53,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,212.38598785625337
1579,2025-11-25 14:57:58.572000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/4946484c6e6d55a500a1.2023.tr.js,deo.shopeemobile.com,/shopee/shopee-pcmall-live-sg/flashsale/4946484c6e6d55a500a1.2023.tr.js,,200,2xx,GET,text/javascript,1.0
1803,2025-11-25 14:50:01.538000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/6903.8644ff2cc9d15031ef71.js,deo.shopeemobile.com,/shopee/shopee-seller-live-vn/chateasy/6903.8644ff2cc9d15031ef71.js,,200,2xx,GET,text/javascript,16.651927891412527
3304,2025-11-25 15:29:40.256094+00:00,2025-11-25,15,52,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,180.62238525958145
12481,2025-11-26 09:02:06.629872+00:00,2025-11-26,8,53,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,224.88427630266247
8169,2025-11-25 19:25:21.606310+00:00,2025-11-25,19,19,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,125.95724340677728
10039,2025-11-25 20:05:47.166953+00:00,2025-11-25,20,24,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,92.74934696954982
8592,2025-11-25 19:07:07.411414+00:00,2025-11-25,19,33,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,120.86425707763931
4238,2025-11-25 16:58:18.996294+00:00,2025-11-25,16,59,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,91.03572480573898
114,2025-11-25 14:19:17.248000+00:00,2025-11-25,14,47,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/flashsale/725.2de5cd93635b420e8817.2023.js,deo.shopeemobile.com,/shopee/shopee-pcmall-live-sg/flashsale/725.2de5cd93635b420e8817.2023.js,,200,2xx,GET,text/javascript,40.65429801197296
7960,2025-11-25 19:21:46.746510+00:00,2025-11-25,19,11,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,93.38219549490803
1058,2025-11-25 14:40:14.025000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/assets/246.cdcbcc75526830f6.2023.js,deo.shopeemobile.com,/shopee/shopee-pcmall-live-sg/assets/246.cdcbcc75526830f6.2023.js,,200,2xx,GET,text/javascript,1.0
399,2025-11-25 14:44:34.848000+00:00,2025-11-25,14,48,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col543.1755192938.json,deo.shopeemobile.com,/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col543.1755192938.json,,200,2xx,GET,x-unknown,1.0
3506,2025-11-25 16:32:04.612911+00:00,2025-11-25,16,34,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,105.11540400467587
8600,2025-11-25 20:02:17.267503+00:00,2025-11-25,19,34,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,98.21200916807732
7291,2025-11-25 18:40:20.390314+00:00,2025-11-25,18,47,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,133.71666825117174
8390,2025-11-25 19:00:22.227405+00:00,2025-11-25,19,26,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,106.81113364284158
8696,2025-11-25 19:41:15.695448+00:00,2025-11-25,19,37,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,111.2911819448371
8176,2025-11-25 19:40:58.482722+00:00,2025-11-25,19,19,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,133.51255976643768
8996,2025-11-25 19:41:21.531562+00:00,2025-11-25,19,48,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,88.74305446177597
5336,2025-11-25 17:54:27.679633+00:00,2025-11-25,17,38,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,106.10747074138976
8394,2025-11-25 18:59:13.712277+00:00,2025-11-25,19,27,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,105.05520358808288
6790,2025-11-25 18:15:05.252351+00:00,2025-11-25,18,30,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,112.67676037215806
7854,2025-11-25 18:49:15.208978+00:00,2025-11-25,19,7,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,114.49910092581615
10617,2025-11-25 20:40:35.552079+00:00,2025-11-25,20,45,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,102.64863101818966
2134,2025-11-25 14:48:39.359000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__language/3.5.0.js,deo.shopeemobile.com,/shopee/modules-federation/live/0/shopee__language/3.5.0.js,,200,2xx,GET,text/javascript,1.0
12097,2025-11-26 07:21:53.530604+00:00,2025-11-26,7,42,https://shopee.vn/helpcenter,shopee.vn,/helpcenter,,200,2xx,GET,text/html; charset=utf-8,120.70484732796187
4765,2025-11-25 17:22:16.986443+00:00,2025-11-25,17,18,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,100.73914448694474
3315,2025-11-25 16:06:41.760368+00:00,2025-11-25,15,52,https://shopee.vn/search?keyword=laptop,shopee.vn,/search,keyword=laptop,200,2xx,GET,text/html; charset=utf-8,274.0994326840244
9735,2025-11-25 20:41:51.144366+00:00,2025-11-25,20,14,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,108.92108071865135
5324,2025-11-25 18:01:37.974140+00:00,2025-11-25,17,38,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,128.52434097146647
1798,2025-11-25 15:05:37.537000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/message-section.a41d0f994c4a50e89e50.js,deo.shopeemobile.com,/shopee/shopee-seller-live-vn/chateasy/message-section.a41d0f994c4a50e89e50.js,,200,2xx,GET,text/javascript,16.177942581214907
628,2025-11-25 15:10:02.981000+00:00,2025-11-25,14,48,https://deo.shopeemobile.com/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col179.1755192913.json,deo.shopeemobile.com,/shopee/stm-sg-live/shopee-pcmall-live-sg/vi.col179.1755192913.json,,200,2xx,GET,application/json,1.0
6538,2025-11-25 18:42:49.544834+00:00,2025-11-25,18,21,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,139.28683483541093
1460,2025-11-25 15:10:05.761000+00:00,2025-11-25,14,49,https://down-vn.img.susercontent.com/file/ae7dced05f7243d0f3171f786e123def,down-vn.img.susercontent.com,/file/ae7dced05f7243d0f3171f786e123def,,200,2xx,GET,image/png,1.0
11615,2025-11-25 21:05:00.072263+00:00,2025-11-25,21,20,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,132.5984608517513
4112,2025-11-25 16:59:04.250309+00:00,2025-11-25,16,55,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,98.58603855617044
10358,2025-11-25 20:13:50.081060+00:00,2025-11-25,20,36,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,114.27941984980191
11252,2025-11-25 21:27:40.177361+00:00,2025-11-25,21,7,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,107.26984425038223
3056,2025-11-25 15:29:08.585835+00:00,2025-11-25,15,49,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,265.6150971996421
1180,2025-11-25 14:32:54.446000+00:00,2025-11-25,14,49,https://down-vn.img.susercontent.com/file/9263fa8c83628f5deff55e2a90758b06,down-vn.img.susercontent.com,/file/9263fa8c83628f5deff55e2a90758b06,,200,2xx,GET,image/png,1.0
10590,2025-11-25 20:57:20.276992+00:00,2025-11-25,20,44,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,123.16616008152036
7301,2025-11-25 18:47:12.725633+00:00,2025-11-25,18,48,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,133.6619548406067
1007,2025-11-25 14:43:45.688000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/modules-federation/live/0/tanstack__react-query/4.36.1.js,deo.shopeemobile.com,/shopee/modules-federation/live/0/tanstack__react-query/4.36.1.js,,200,2xx,GET,text/javascript,1.0
7217,2025-11-25 18:25:45.391919+00:00,2025-11-25,18,45,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,114.82642166788237
9790,2025-11-25 20:28:52.918733+00:00,2025-11-25,20,16,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,76.8451171880986
5084,2025-11-25 17:26:41.624382+00:00,2025-11-25,17,29,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,103.95209620996607
12934,2025-11-26 09:19:01.639534+00:00,2025-11-26,8,53,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,167.88637449447347
6786,2025-11-25 18:56:13.710125+00:00,2025-11-25,18,29,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,125.71931686583638
7056,2025-11-25 18:32:02.891093+00:00,2025-11-25,18,39,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,115.4462008173948
100,2025-11-25 14:30:57.987000+00:00,2025-11-25,14,47,https://down-vn.img.susercontent.com/file/0b3014da32de48c03340a4e4154328f6,down-vn.img.susercontent.com,/file/0b3014da32de48c03340a4e4154328f6,,200,2xx,GET,image/png,1.0
3930,2025-11-25 16:35:11.455548+00:00,2025-11-25,16,49,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,107.21181174924035
4363,2025-11-25 17:07:03.566318+00:00,2025-11-25,17,4,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,130.77074809206007
1335,2025-11-25 15:11:01.414000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/modules-federation/live/0/react-router/5.3.4.js,deo.shopeemobile.com,/shopee/modules-federation/live/0/react-router/5.3.4.js,,200,2xx,GET,text/javascript,1.0
3633,2025-11-25 16:22:39.903469+00:00,2025-11-25,16,38,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,96.36445304351302
1673,2025-11-25 14:39:59.172000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/shopmicrofe/116d5982390e46cd0efa.tr.js,deo.shopeemobile.com,/shopee/shopee-pcmall-live-sg/shopmicrofe/116d5982390e46cd0efa.tr.js,,200,2xx,GET,text/javascript,33.13552235248174
7107,2025-11-25 18:28:20.693833+00:00,2025-11-25,18,41,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,143.3772464213607
7267,2025-11-25 19:04:09.146401+00:00,2025-11-25,18,47,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,157.23221920332526
3251,2025-11-25 16:12:15.577189+00:00,2025-11-25,15,52,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,199.56294241093735
307,2025-11-25 15:13:36.397000+00:00,2025-11-25,14,47,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9e52go58f4731_tn,down-vn.img.susercontent.com,/file/vn-11134207-7ra0g-m9e52go58f4731_tn,,200,2xx,GET,image/jpeg,24.314192479783575
6941,2025-11-25 18:40:09.446475+00:00,2025-11-25,18,35,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,151.07175596740467
432,2025-11-25 14:30:37.086000+00:00,2025-11-25,14,48,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__language/3.5.0.js,deo.shopeemobile.com,/shopee/modules-federation/live/0/shopee__language/3.5.0.js,,200,2xx,GET,text/javascript,1.0
9820,2025-11-25 20:00:14.140818+00:00,2025-11-25,20,17,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,92.30774447925188
3083,2025-11-25 16:15:14.091984+00:00,2025-11-25,15,49,https://shopee.vn/flash_sale,shopee.vn,/flash_sale,,200,2xx,GET,text/html; charset=utf-8,193.8943861242125
1011,2025-11-25 14:33:48.692000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/modules-federation/live/0/redux/3.7.2.js,deo.shopeemobile.com,/shopee/modules-federation/live/0/redux/3.7.2.js,,200,2xx,GET,text/javascript,1.0
5295,2025-11-25 17:40:49.348588+00:00,2025-11-25,17,37,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,122.39246796406452
4275,2025-11-25 17:03:09.892383+00:00,2025-11-25,17,1,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,108.47172363315346
5932,2025-11-25 17:58:52.239114+00:00,2025-11-25,17,59,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,83.87350414528154
1807,2025-11-25 15:05:35.539000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-seller-live-vn/chateasy/users.06abc1e8f6ab74ab1957.js,deo.shopeemobile.com,/shopee/shopee-seller-live-vn/chateasy/users.06abc1e8f6ab74ab1957.js,,200,2xx,GET,text/javascript,20.894753804004893
9381,2025-11-25 20:02:54.879481+00:00,2025-11-25,20,1,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,97.9935187405023
3439,2025-11-25 16:56:49.690255+00:00,2025-11-25,16,31,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,81.68729400982208
11183,2025-11-25 20:46:43.750095+00:00,2025-11-25,21,5,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,138.92340421303456
8550,2025-11-25 19:11:27.806114+00:00,2025-11-25,19,32,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,95.38709512791823
8512,2025-11-25 19:06:44.545191+00:00,2025-11-25,19,31,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,106.42079830402972
10212,2025-11-25 20:02:23.368279+00:00,2025-11-25,20,30,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,101.24172804192798
6896,2025-11-25 18:32:38.452551+00:00,2025-11-25,18,33,https://shopee.vn/,shopee.vn,/,,200,2xx,GET,text/html; charset=utf-8,141.9723585914717
10950,2025-11-25 20:49:22.148897+00:00,2025-11-25,20,56,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,107.02906246590449
4202,2025-11-25 17:25:20.897229+00:00,2025-11-25,16,58,https://shopee.vn/search?keyword=giay,shopee.vn,/search,keyword=giay,200,2xx,GET,text/html; charset=utf-8,85.3356931326756
8795,2025-11-25 20:10:06.573958+00:00,2025-11-25,19,41,https://shopee.vn/this-page-should-not-exist-404,shopee.vn,/this-page-should-not-exist-404,,200,2xx,GET,text/html; charset=utf-8,98.80267826065798
1959,2025-11-25 14:28:38.307000+00:00,2025-11-25,14,49,https://content.garena.com/shopee/track_config/split_by_market_config.json,content.garena.com,/shopee/track_config/split_by_market_config.json,,200,2xx,GET,application/json,1.0
11137,2025-11-25 21:06:58.008358+00:00,2025-11-25,21,3,https://shopee.vn/search?keyword=iphone,shopee.vn,/search,keyword=iphone,200,2xx,GET,text/html; charset=utf-8,119.20947987258982
1428,2025-11-25 14:34:09.682000+00:00,2025-11-25,14,49,https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/assets/e82a7ab18aeae26e.png,deo.shopeemobile.com,/shopee/shopee-pcmall-live-sg/assets/e82a7ab18aeae26e.png,,200,2xx,GET,image/png,1.0
